ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Days_Since_Customer,Education_Rank,Income_Z
7000,1972,Master,Single,65704,0,0,10/13/2013,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,49,2916,3,0.6385879906028367
4603,1960,PhD,Married,65695,0,1,1/31/2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,61,2806,4,0.6381699871193707
3900,1972,Bachelors,Married,65685,0,1,3/29/2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,49,2749,2,0.6377055388044084
9958,1972,Bachelors,Married,65685,0,1,3/29/2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,49,2749,2,0.6377055388044084
10584,1976,Bachelors,Married,65665,0,1,2/12/2013,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,45,3159,2,0.6367766421744838
1672,1974,PhD,Together,65640,0,1,1/3/2014,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,47,2834,4,0.6356155213870781
8952,1953,Master,Married,65569,0,1,5/11/2012,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,68,3436,3,0.6323179383508458
9971,1964,PhD,Married,65526,0,1,11/4/2014,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,57,2529,4,0.630320810596508
10766,1964,PhD,Married,65526,0,1,11/4/2014,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,57,2529,4,0.630320810596508
10770,1959,Bachelors,Married,65492,0,0,1/26/2014,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,62,2811,2,0.6287416863256362
9624,1958,PhD,Together,65488,0,0,6/13/2014,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,63,2673,4,0.6285559069996514
10652,1957,Master,Together,65487,0,0,10/1/2014,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,64,2563,3,0.6285094621681551
8614,1957,Bachelors,Widow,65486,0,1,12/5/2014,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,0,64,2498,2,0.6284630173366589
4741,1974,Master,Married,65463,1,0,1/30/2014,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,47,2807,3,0.6273947862122456
2681,1984,Master,Married,65370,0,0,1/8/2013,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,37,3194,3,0.6230754168830963
6872,1974,PhD,Married,65352,0,1,8/21/2013,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0,47,2969,4,0.6222394099161642
5136,1973,Bachelors,Single,65333,0,1,1/17/2014,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,48,2820,2,0.621356958117736
4047,1954,PhD,Married,65324,0,1,11/1/2014,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,67,2532,4,0.6209389546342698
9477,1954,PhD,Married,65324,0,1,11/1/2014,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,67,2532,4,0.6209389546342698
4437,1962,Bachelors,Married,65316,1,1,4/24/2013,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,59,3088,2,0.6205673959823
10701,1973,Bachelors,Married,65308,0,0,11/9/2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,48,2889,2,0.6201958373303301
9596,1980,PhD,Single,65295,0,0,12/23/2013,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,41,2845,4,0.6195920545208792
466,1944,Bachelors,Married,65275,0,0,3/4/2013,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,77,3139,2,0.6186631578909546
1631,1965,PhD,Together,65220,0,0,3/9/2012,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,56,3499,4,0.616108692158662
2829,1955,Bachelors,Married,65210,0,1,10/3/2014,25,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,0,66,2561,2,0.6156442438436998
3759,1958,Bachelors,Together,65196,0,2,7/25/2013,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,63,2996,2,0.6149940162027526
8932,1969,Master,Together,65176,0,1,10/29/2012,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,52,3265,3,0.614065119572828
5758,1982,Bachelors,Married,65169,0,0,1/14/2014,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,39,2823,2,0.6137400057523544
25,1958,Bachelors,Married,65148,0,1,11/16/2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,63,3247,2,0.6127646642909336
10833,1975,Bachelors,Married,65106,0,1,5/24/2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,46,2693,2,0.6108139813680921
5172,1976,Master,Together,65104,0,1,11/14/2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,0,45,2884,3,0.6107210917050996
11084,1976,Master,Together,65104,0,1,11/14/2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,45,2884,3,0.6107210917050996
6142,1943,Master,Married,65073,0,0,8/20/2013,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,78,2970,3,0.6092813019287164
6312,1959,Bachelors,Married,65031,0,1,3/17/2013,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,0,62,3126,2,0.6073306190058748
9940,1958,Bachelors,Together,64961,0,1,12/23/2012,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,63,3210,2,0.6040794808011388
7922,1951,PhD,Single,64950,0,1,12/8/2012,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,70,3225,4,0.6035685876546804
6457,1976,Bachelors,Divorced,64892,0,1,5/29/2014,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,45,2688,2,0.6008747874278991
8233,1950,Master,Widow,64866,0,1,1/26/2014,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,71,2811,3,0.5996672218089971
217,1956,Master,Single,64857,0,0,11/23/2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,65,3240,3,0.5992492183255311
8427,1956,Master,Single,64857,0,0,11/23/2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,65,3240,3,0.5992492183255311
1867,1957,Bachelors,Single,64849,0,0,11/13/2012,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,64,3250,2,0.5988776596735613
8957,1952,Master,Single,64831,1,1,10/6/2013,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,69,2923,3,0.5980416527066291
7732,1978,Bachelors,Married,64813,1,0,2/1/2014,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,43,2805,2,0.597205645739697
1802,1971,Bachelors,Married,64795,0,1,1/17/2013,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,50,3185,2,0.5963696387727649
843,1971,Bachelors,Married,64722,1,0,5/26/2014,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,50,2691,2,0.5929791660735403
10281,1970,Bachelors,Divorced,64713,1,0,7/2/2014,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,51,2654,2,0.5925611625900742
9645,1968,Bachelors,Married,64590,0,0,10/14/2012,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,53,3280,2,0.5868484483160381
1640,1954,Bachelors,Divorced,64587,1,1,6/22/2014,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0,67,2664,2,0.5867091138215494
9242,1990,Bachelors,Single,64509,0,0,8/17/2013,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,1,31,2973,2,0.5830864169648435
6059,1953,PhD,Together,64504,1,2,4/3/2013,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,68,3109,4,0.5828541928073624
380,1954,Bachelors,Divorced,64497,0,1,10/9/2012,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,67,3285,2,0.5825290789868889
7165,1972,Bachelors,Together,64474,0,1,10/22/2013,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,49,2907,2,0.5814608478624755
7646,1989,Bachelors,Single,64449,1,0,2/18/2014,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,32,2788,2,0.5802997270750698
1029,1970,PhD,Together,64413,0,1,1/8/2013,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,51,3194,4,0.5786277131412056
5140,1985,PhD,Married,64355,1,0,8/24/2012,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,36,3331,4,0.5759339129144244
9750,1961,PhD,Divorced,64325,0,1,7/2/2013,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,60,3019,4,0.5745405679695376
9595,1961,Bachelors,Together,64260,0,0,11/1/2013,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,60,2897,2,0.5715216539222827
7488,1963,Master,Single,64191,0,1,1/22/2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,58,3180,3,0.5683169605490429
2223,1965,Master,Divorced,64176,0,1,3/8/2012,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,56,3500,3,0.5676202880765995
1665,1964,PhD,Divorced,64140,0,2,9/23/2013,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,1,57,2936,4,0.5659482741427352
5682,1953,PhD,Single,64108,0,1,3/23/2013,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,68,3120,4,0.564462039534856
4440,1964,Master,Married,64100,0,1,10/9/2013,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,57,2920,3,0.564090480882886
5519,1956,Bachelors,Together,64090,0,1,7/8/2013,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,65,3013,2,0.5636260325679238
4001,1946,PhD,Together,64014,2,1,10/6/2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,75,2558,4,0.5600962253742104
5529,1946,PhD,Together,64014,2,1,10/6/2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,75,2558,4,0.5600962253742104
4756,1952,Master,Divorced,63998,0,0,12/20/2013,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,69,2848,3,0.5593531080702708
7476,1964,Master,Single,63972,0,1,2/12/2012,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,57,3525,3,0.5581455424513688
9166,1968,Bachelors,Married,63967,0,1,9/8/2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,53,2951,2,0.5579133182938877
8091,1956,Bachelors,Married,63943,0,1,2/9/2012,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,65,3528,2,0.5567986423379783
4405,1956,Master,Married,63915,0,2,7/30/2013,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,65,2991,3,0.5554981870560838
7079,1962,Bachelors,Divorced,63887,0,1,8/9/2012,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,59,3346,2,0.5541977317741894
3870,1978,Master,Together,63855,0,0,9/2/2013,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,43,2957,3,0.5527114971663101
3421,1968,Master,Divorced,63841,0,1,4/21/2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,53,3091,3,0.5520612695253629
4391,1968,Master,Divorced,63841,0,1,4/21/2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,53,3091,3,0.5520612695253629
6283,1968,Master,Divorced,63841,0,1,4/21/2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,53,3091,3,0.5520612695253629
1245,1966,Bachelors,Single,63810,0,1,11/11/2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,55,3252,2,0.5506214797489798
2561,1966,Bachelors,Single,63810,0,1,11/11/2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,55,3252,2,0.5506214797489798
4478,1979,Bachelors,Married,63777,1,1,3/24/2013,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0,42,3119,2,0.5490888003096043
3056,1978,Bachelors,Divorced,63693,0,1,10/14/2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,43,2915,2,0.545187434463921
8727,1978,Bachelors,Divorced,63693,0,1,10/14/2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,43,2915,2,0.545187434463921
3599,1970,Bachelors,Married,63684,0,1,11/26/2012,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,51,3237,2,0.544769430980455
4073,1954,Master,Married,63564,0,0,1/29/2014,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,67,2808,3,0.5391960512009076
7873,1973,PhD,Together,63516,1,1,6/7/2013,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,48,3044,4,0.5369666992890886
8439,1964,Bachelors,Together,63404,0,2,6/6/2014,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,57,2680,2,0.5317648781615111
3856,1960,Bachelors,Together,63381,0,1,5/10/2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,61,3437,2,0.5306966470370977
6202,1960,Bachelors,Together,63381,0,1,5/10/2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,61,3437,2,0.5306966470370977
309,1961,PhD,Together,63342,0,1,10/16/2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,60,3278,4,0.5288852986087449
3571,1961,PhD,Together,63342,0,1,10/16/2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,60,3278,4,0.5288852986087449
819,1945,Bachelors,Widow,63285,0,0,5/11/2013,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,76,3071,2,0.5262379432134598
6912,1967,PhD,Married,63246,0,2,8/20/2013,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,54,2970,4,0.5244265947851069
10676,1982,Bachelors,Married,63211,0,0,2/11/2012,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,39,3526,2,0.5228010256827389
10513,1992,Bachelors,Together,63207,0,0,1/20/2013,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,29,3182,2,0.522615246356754
3643,1974,Master,Married,63206,0,0,3/20/2014,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,47,2758,3,0.5225688015252578
1990,1974,PhD,Single,63159,0,0,5/11/2012,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,47,3436,4,0.520385894444935
1907,1950,Master,Divorced,63120,0,1,9/28/2012,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,71,3296,3,0.5185745460165821
2125,1959,Bachelors,Divorced,63033,0,0,11/15/2013,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,0,62,2883,2,0.5145338456764103
8026,1952,Bachelors,Married,62998,0,1,9/30/2013,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,69,2929,2,0.5129082765740423
902,1980,Bachelors,Together,62994,1,0,4/3/2014,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,41,2744,2,0.5127224972480573
1685,1967,PhD,Together,62981,0,0,3/17/2013,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,54,3126,4,0.5121187144386063
9094,1955,Master,Married,62972,0,1,3/8/2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,66,3500,3,0.5117007109551402
9847,1955,Master,Married,62972,0,1,3/8/2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,66,3500,3,0.5117007109551402
2118,1964,Master,Married,62905,0,1,10/9/2013,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,57,2920,3,0.508588907244893
5564,1969,Bachelors,Together,62882,0,1,9/8/2012,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,52,3316,2,0.5075206761204797
2131,1959,PhD,Divorced,62859,0,1,12/30/2012,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,62,3203,4,0.5064524449960665
6543,1945,Master,Together,62847,0,0,1/15/2013,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,76,3187,3,0.5058951070181117
873,1949,Master,Married,62845,1,1,1/10/2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,72,3558,3,0.5058022173551193
4491,1949,Master,Married,62845,1,1,1/10/2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,72,3558,3,0.5058022173551193
544,1954,Bachelors,Married,62820,0,0,11/5/2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,67,2893,2,0.5046410965677135
9308,1954,Bachelors,Married,62820,0,0,11/5/2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,67,2893,2,0.5046410965677135
2453,1960,Bachelors,Together,62807,0,1,8/31/2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,61,3324,2,0.5040373137582626
7787,1960,Bachelors,Together,62807,0,1,8/31/2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,61,3324,2,0.5040373137582626
6461,1969,Master,Single,62772,0,1,5/19/2013,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,52,3063,3,0.5024117446558946
3233,1965,PhD,Married,62745,0,1,3/23/2013,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,56,3120,4,0.5011577342054964
3598,1972,Bachelors,Married,62710,0,1,5/23/2013,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,49,3059,2,0.4995321651031284
1518,1965,Master,Married,62694,1,1,6/17/2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,56,3034,3,0.49878904779918876
2295,1954,PhD,Married,62670,0,1,2/2/2014,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,67,2804,4,0.4976743718432793
2948,1954,Master,Divorced,62637,0,1,1/3/2014,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,67,2834,3,0.4961416924039037
2415,1962,Bachelors,Together,62568,0,1,7/4/2014,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,59,2652,2,0.49293699903066396
10573,1953,Bachelors,Divorced,62551,0,0,11/18/2013,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,68,2880,2,0.49214743689522805
7002,1955,Bachelors,Single,62535,0,1,3/10/2013,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,66,3133,2,0.49140431959128844
7446,1967,Master,Together,62513,0,1,9/9/2013,16,520,42,98,0,42,14,2,6,4,10,6,0,0,0,0,0,0,0,54,2950,3,0.4903825332983714
178,1956,Bachelors,Married,62503,0,1,2/18/2013,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,0,65,3153,2,0.4899180849834091
5642,1979,Master,Together,62499,1,0,9/12/2013,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,42,2947,3,0.4897323056574242
5156,1970,Master,Married,62466,0,1,1/15/2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,51,2822,3,0.48819962621804863
10681,1970,Master,Married,62466,0,1,1/15/2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,51,2822,3,0.48819962621804863
9353,1959,Bachelors,Single,62450,0,1,6/1/2014,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,62,2685,2,0.48745650891410897
550,1952,Bachelors,Divorced,62335,0,1,5/23/2013,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,69,3059,2,0.4821153532920427
3515,1952,Bachelors,Single,62307,0,1,2/17/2014,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,69,2789,2,0.4808148980101483
4012,1972,PhD,Together,62220,0,1,11/8/2012,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,49,3255,4,0.4767741976699764
10151,1960,Bachelors,Divorced,62204,0,2,12/9/2012,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,61,3224,2,0.47603108036603675
7214,1957,Bachelors,Married,62187,0,0,5/7/2013,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,64,3075,2,0.4752415182306009
9336,1969,PhD,Widow,62187,0,1,3/22/2014,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,52,2756,4,0.4752415182306009
7712,1946,PhD,Single,62159,0,0,4/28/2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,75,2719,4,0.47394106294870647
7793,1976,Bachelors,Together,62061,0,1,8/31/2013,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,45,2959,2,0.4693894694620761
8786,1956,Master,Married,62058,0,1,5/26/2013,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,65,3056,3,0.4692501349675874
8970,1972,PhD,Married,62010,0,1,10/23/2012,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,0,49,3271,4,0.46702078305576844
9855,1952,PhD,Single,62000,0,1,8/25/2013,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,69,2965,4,0.46655633474080616
2574,1977,PhD,Married,61996,0,1,1/31/2013,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,1,44,3171,4,0.46637055541482125
9239,1961,Master,Married,61923,0,2,7/26/2013,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,60,2995,3,0.46298008271559654
5734,1974,PhD,Married,61917,1,1,11/20/2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,47,2878,4,0.46270141372661916
3066,1975,PhD,Together,61905,0,1,4/2/2014,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,46,2745,4,0.46214407574866445
310,1970,Master,Married,61872,0,1,12/13/2013,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,51,2855,3,0.4606113963092889
4702,1964,Bachelors,Single,61839,0,0,12/8/2012,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,0,57,3225,2,0.45907871686991336
1630,1979,Bachelors,Single,61825,0,1,7/8/2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,42,3013,2,0.4584284892289662
9964,1979,Bachelors,Single,61825,0,1,7/8/2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,42,3013,2,0.4584284892289662
1012,1952,Bachelors,Single,61823,0,1,2/18/2013,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,0,69,3153,2,0.4583355995659737
5626,1964,PhD,Single,61798,0,0,11/23/2013,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,57,2875,4,0.457174478778568
5057,1961,Master,Married,61794,0,1,9/14/2013,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,60,2945,3,0.4569886994525831
6349,1987,Master,Divorced,61787,0,0,6/7/2013,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,34,3044,3,0.45666358563210946
6892,1968,Bachelors,Divorced,61671,0,1,3/6/2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,53,2772,2,0.45127598517854695
10343,1991,Master,Single,61618,0,0,9/29/2012,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,30,3295,3,0.44881440910924686
232,1965,Bachelors,Single,61559,0,1,7/17/2013,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,56,3004,2,0.44607416405096934
2471,1965,Bachelors,Married,61482,0,0,6/27/2014,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0,56,2659,2,0.4424979120257598
895,1948,PhD,Married,61467,0,2,9/12/2012,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,73,3312,4,0.44180123955331635
2021,1975,Bachelors,Married,61456,0,1,3/27/2013,47,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,0,46,3116,2,0.4412903464068578
5628,1982,Bachelors,Together,61416,0,0,8/2/2013,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,39,2988,2,0.4394325531470087
7631,1978,Master,Together,61346,1,0,6/10/2013,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,43,3041,3,0.4361814149422727
433,1958,Master,Single,61331,1,1,10/3/2013,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,63,2926,3,0.43548474246982927
3767,1968,Bachelors,Married,61314,0,1,4/25/2013,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,0,53,3087,2,0.43469518033439336
2493,1966,Bachelors,Married,61286,0,1,2/8/2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,55,3163,2,0.433394725052499
3934,1966,Bachelors,Married,61286,0,1,2/8/2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,55,3163,2,0.433394725052499
4058,1955,PhD,Single,61284,0,0,12/10/2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,66,2858,4,0.4333018353895065
2564,1953,Bachelors,Together,61278,0,1,4/1/2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,68,2746,2,0.4330231664005291
8939,1959,Bachelors,Divorced,61250,0,1,12/16/2012,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,0,62,3217,2,0.43172271111863475
10870,1967,Bachelors,Married,61223,0,1,6/13/2013,46,709,43,182,42,118,247,2,9,3,4,5,0,0,0,0,0,0,0,54,3038,2,0.43046870066823656
143,1970,Bachelors,Single,61209,0,0,8/25/2013,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,51,2965,2,0.42981847302728937
3717,1959,Bachelors,Married,61180,0,1,4/23/2014,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,62,2724,2,0.42847157291389876
6439,1958,Bachelors,Married,61074,0,1,8/17/2012,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,63,3338,2,0.42354842077529853
